date,Year,Month,Mercedes-Benz,BMW,MINI,Audi,Volkwagen,Porsche,Toyota,Lexus,Nissan,Infiniti,Honda,Volvo,Jaguar,Land Rover,Ford,GM,Cadillac,Chrysler,Fiat,Maserati,Peugeot,Citroen,Aston Martin
2017-02-20,2017 ,2 ,123898.5,58663.4,1535.6,51803.5,13440.9,10861.3,11676.4,8044,2015.1,21735.5,16445.2,10072.8,8317.5,51331.2,13745.1,906.1,17524.8,10044.8,5698.1,28527.8,7259.9,1327.7,1588.2
2017-02-21,2017 ,2 ,124156.7,64146,1521.6,55490.3,14248.4,10839.1,10328.4,7731,1854.5,19913.9,13878.4,9399,7611.2,46219.3,13066.1,965.6,17767.1,9489.9,3475.2,23188.7,6202.4,1252.3,1344
2017-02-22,2017 ,2 ,121983.3,65542.3,1406.5,56066.5,12608.8,9882.6,9743.3,17425.8,1963.5,29132.6,13607.1,9695.9,6995.7,49882.1,12789.4,939.4,14581.5,9357.8,4300.5,21222.1,6701.8,1037.1,1267.2
2017-02-23,2017 ,2 ,118569.4,64459.7,1554.7,48644.7,12255.5,11043.9,9887.5,8602.8,1935.3,20425.6,16072.1,9365.7,7611.1,60004.9,11410.1,937.4,14495.7,8649.4,4057.3,24277.4,9164.9,1060.4,1330
2017-02-24,2017 ,2 ,119335.2,61293.3,1422.7,47705.1,11687,10890.6,9952,7642.1,2113.9,19708,14816.8,11294.8,8357.8,54006.2,10341.5,944.5,15534.9,9142.9,3474.1,22291.7,6153.1,912,1231
2017-02-25,2017 ,2 ,124957.8,58203.7,1336,46713.9,10885.8,13109.6,10405.2,9665.5,2061.5,22132.2,15571.5,12027.1,8507.1,52783,10750.2,687.1,16112.2,9631.3,3316.7,23463.2,5562.6,966.5,1360.2
2017-02-26,2017 ,2 ,133234.2,63677.4,1446.9,52221.3,12356.5,14000.6,11611.9,8831,2096.8,22539.7,19733,13215.8,7735.3,56817.1,13705.8,597.3,19905.5,11290.2,3889.8,23421.8,5563.7,899.9,1493.4
2017-02-27,2017 ,2 ,120024.1,60599.1,1331.8,51395.6,12094.5,11483.9,9686.7,7345.7,2873.7,19906.1,15343.4,11817.6,5722.3,47268.5,10887.5,891,22115,10648.3,2742.6,21529.1,5502.1,766.7,1977.6
2017-02-28,2017 ,2 ,110831.6,54492.4,1533.6,48543.9,11221.9,11132.8,9137.7,8327.4,2359.1,19824.2,12973.2,9649.6,5928,49030.4,9657.4,832.5,24438,9902.7,2697.2,20425,5220.6,901.9,3101.8
2017-03-01,2017 ,3 ,119790,51405.8,1390.3,46459.9,10347.7,11476.9,10161.8,7803.6,2220.8,20186.2,13392,9654.1,7082.4,54492.4,9259.9,659.9,19097.3,10449.5,2767.8,20460.3,5658.7,1054.3,1330
2017-03-02,2017 ,3 ,113000.5,50976.7,1403.4,44166.6,10354.7,9831.1,9251.8,7987.5,2031.2,19270.5,12605,9204.6,6513.4,70869.2,12449.6,919.2,23542.7,9887.4,2221.9,19526.2,5336.6,1028.2,1093.8
2017-03-03,2017 ,3 ,108214.2,50271.3,1512.4,46116.9,12807.3,10747.3,8752.4,9044.9,1926.2,19723.5,12127.7,9260.6,6325.6,87067.5,11059,854.6,20678.2,9945.2,2261.2,22205.1,4502.2,835.3,1124
2017-03-04,2017 ,3 ,119208.8,52443.1,1504.3,55342.4,13416.3,11329.5,10714.7,8524.2,2207.7,21446.6,16070,12358.7,6511.3,84265.4,10699.7,706.3,26972.7,11000.6,2606.3,26925.4,4625.3,1193.7,1543.8
2017-03-05,2017 ,3 ,126480.2,57902.9,1683,50773.9,11894.9,12663.5,11753.4,7915.8,2290.5,21959.7,16277.8,12855.7,7971.3,73821,13312.3,706.3,24245.4,11533.4,3409.6,34518.4,4919.9,990.9,3174.4
2017-03-06,2017 ,3 ,119910.5,56416.7,1847.5,49022.4,11410.3,10215.6,10687.7,6902.5,1940.4,19530.6,13132.6,9214.4,10430.4,70098.3,10648.2,1309.7,17613.8,10430.6,2333.9,23319.8,10701,1377.2,1584.2
2017-03-07,2017 ,3 ,115267.9,54395.5,1538.6,47231.3,11635.1,10472.9,9643.1,6735.1,1772.8,18151,11894.6,11110.2,10712,67678.6,9852,1306.7,23697.3,11006.5,2560.9,22697.4,6927,1632.4,1275.4
2017-03-08,2017 ,3 ,115926.3,63236.8,1668.9,47720.3,13112.6,10806.8,9292.1,7097.4,1910.1,18299.6,13003.4,12825.3,14346.6,58028.4,10455.5,1135.1,26247.2,11271,2685.1,22738.9,6079.2,2189.4,1338
2017-03-09,2017 ,3 ,122994.3,56768.7,1758.6,50232,15134.7,11046,9277.1,7733.2,2048.3,19058.6,13634.2,11056.4,10772.4,56957.5,10005.6,1072.6,20166.5,11647.4,2490.3,20919.5,5538.5,2976.5,1194.6
2017-03-10,2017 ,3 ,108956.3,46937.8,1585,41136.7,13056.1,9793.8,7965.2,7030.9,1830.3,16826.4,10870.4,11109.6,11533.4,58487.1,8853.2,976.7,19854.9,9676.5,2048.3,19250.3,5133.8,2221.7,1011
2017-03-11,2017 ,3 ,114971.5,52238.1,1538.7,43535.5,12403.8,12937.9,9502.1,7178.2,2079.6,18759.9,13138.7,20260.5,11451.5,63987.6,9892.6,797.1,17306.9,11690.7,2017.1,22954.7,5594.9,1474,1315.8
2017-03-12,2017 ,3 ,129356.5,58358.1,1888.9,49020.1,11789.5,12415.3,10738.3,7735.2,2201.7,20675.2,16626.1,22511.3,11660.4,68452.8,10527.3,785,25281.3,11856.1,2376.3,24701.5,5745.3,1657.9,1551.8
2017-03-13,2017 ,3 ,122626.5,54507.4,1901,46125,12709.4,10311.5,9758.4,7448.5,2219.8,19426.7,16212.4,16329.9,8076.4,61666.6,10089.3,1029.2,16764.3,11942.9,2049.4,20464.3,5208.6,1432.6,1388.4
2017-03-14,2017 ,3 ,115901.3,53650.6,1696.1,43072.4,12178.4,9992.6,9521.1,6890.5,1893.9,18305.5,14316.4,14367.9,8744.4,57812.2,10110.6,1026.2,17002.4,11314.5,1988.8,19410,4943.2,1281.3,1281.4
2017-03-15,2017 ,3 ,117924.2,55043.2,1612.3,43002.6,11741,10636.3,9252.8,7227.6,2621.5,19101.9,14783.5,13095.3,7121.7,62426.5,10694.8,1082.7,18176.7,10562.6,1905.1,30958.6,5627.2,1154.3,1162.4
2017-03-16,2017 ,3 ,113675.3,51968.7,1531.6,41167.6,11670,10136.9,8669.6,7478.9,2161.3,18309.8,14887.4,11552.2,7110.7,63917.1,10114.5,987.8,16122.5,10246.7,1756.7,20255.7,5486,1108.8,1055.4
2017-03-17,2017 ,3 ,114625.7,52102.9,1588.1,42050.4,12424.6,9868.4,8725.9,7919.9,2188.6,18834.4,15935.8,13052.3,6499.2,59555.8,9535.3,1067.6,21053.6,10391.9,1874.8,21288.8,5105.5,1111.8,1247.2
2017-03-18,2017 ,3 ,122636.7,53586,1468,44897.7,13107.2,11105.5,9870.3,7787.7,2146.1,19804.1,15734.9,13893.2,6577.8,60084.5,9327.4,691.2,19209,11480.8,1980.7,22455.2,6022.7,1030.1,1313.8
2017-03-19,2017 ,3 ,131731.4,57604.1,1579.1,45495.8,12551.9,11269,10122.9,9581.8,2285.4,21990.1,17132.4,16107.2,6589.9,63883.7,10000.5,701.3,17514.8,11758.4,1851.6,23069.6,5215.7,1096.7,1267.2
2017-03-20,2017 ,3 ,123774.3,57029.9,1709.2,45632.4,12212.5,10949.2,9370.1,9820.8,2258.2,21449.1,14207.3,12446.1,10648.3,53402.6,10311.2,1014.1,16601.6,9780.5,1973.7,20100.1,8505.1,1356,1114
2017-03-21,2017 ,3 ,113299.7,57268.2,1654.7,43025.4,11204.3,10259.9,8818,9159.9,2085.6,20063.5,16435.2,13387.4,11586.7,59791.9,11769.3,985.8,17923.6,10065.1,1627.6,20260.5,8024.9,1244.1,1103.8
2017-03-22,2017 ,3 ,113246.2,54821.3,1750.5,42248.5,11595.8,9969.4,9176.3,8875.6,2242,20293.9,15890.4,14294.4,8135.7,51449.3,11685.5,1017.1,16978.2,9797.6,1822.3,21068.6,7803,1522.5,1305.6
2017-03-23,2017 ,3 ,125906.7,53133.3,1612.4,40309,10070.3,10081.4,11410.9,8670.3,2011,22092.2,15014.6,11411.3,7951.2,56180.6,10150.8,888,16957.8,9130.8,1696.2,20752,9488.1,1709.4,1206.8
2017-03-24,2017 ,3 ,120208.3,53510.6,1838.3,39816.1,10126.7,10603.1,9823.1,8582.7,1933.2,20339,14950.9,11370.8,7985.5,55370.4,9814.8,762.8,16491.6,9328.6,1890.9,22056.8,8320.4,1189.6,1794
2017-03-25,2017 ,3 ,131785.5,55814.1,1891.9,41939.5,10035.2,11176.2,10251.6,8535.3,2276.3,21063.2,17018.5,12699.7,8528.4,59520.5,11060,622.6,19102.9,10488,1844.5,23820.6,8447.7,1178.5,1463
2017-03-26,2017 ,3 ,128230.5,54053.4,1788,44271.5,11035.2,10925.9,13202.2,9137.7,2261.2,24601.1,16446.4,11944.5,8052.1,57986.7,10084.3,710.4,16798.3,10579.9,1782,22040.7,5819,1141.1,1616.4
2017-03-27,2017 ,3 ,113106.5,51003.9,1683.1,40734.4,10188.8,9938.1,9392,9803.7,1895.9,21091.6,13235.6,10198.3,6215.7,52975.7,9243.8,935.4,15228.2,9519.2,1656.8,18851.9,6313.6,1012,1354.2
2017-03-28,2017 ,3 ,110952.5,50755.9,1573,39318.7,9935.7,10560.6,8385.1,8885.5,1916.1,19186.7,12968.2,9209.9,6108.7,50740,9021.7,1055.5,16527,9479.9,1779.9,19273.7,5006.7,965.4,1370.2
2017-03-29,2017 ,3 ,113302.6,51828.6,1860.6,41007.9,10315,10583.8,9639.2,9096.2,1969.6,20705,14400.1,9744,6233.9,58266.1,9708,1003,15412.1,9007.8,1757.7,20832.9,4920.9,1059.4,1947.4
2017-03-30,2017 ,3 ,122589.4,51760.6,1622.4,39774.5,9881.9,12343.7,9365.8,8696.7,2380.3,20442.8,15301.1,8958.9,6185.4,64721.3,9189.2,914.2,16217.2,9154.1,1641.7,25967.8,6352,875.8,1897
2017-03-31,2017 ,3 ,111510.5,48202.9,1560.8,36227.9,8935.2,10693.8,8482.9,8460.9,2166.4,19110.2,16373.8,9001,7208.5,61986.6,8728.9,747.7,20957.8,9514.2,1518.6,24695.2,5669.5,854.6,1667
2017-04-01,2017 ,4 ,118197.3,49037.4,1486.2,37686.2,8732.5,12088.3,9735.1,9293,2197.6,21225.7,18319.2,11008.6,5771.6,62761.8,8983.5,615.5,17908.6,9068.2,1532.7,22263.5,5415.4,1015.1,1457
2017-04-02,2017 ,4 ,130072.1,52742.7,1514.4,41621.7,9236,12924.8,10367.8,9800.5,2326.7,22495,16268.6,10995.8,5938.1,62256,8815.9,677.1,21387.3,10512.2,1704.3,22100.1,6434.5,964.6,1693.2
2017-04-03,2017 ,4 ,112207.1,51075,1752.6,39831.7,9830.1,10842.2,9421.2,8681.6,2157.3,20260.1,17229.5,9083.9,7182.3,51921.4,8759.5,955.6,18658.1,9012.7,1602.3,19607.5,6266,1367.1,1261.2
2017-04-04,2017 ,4 ,114878.5,52851.7,1706.1,40950.7,9473.1,12996.5,8897.7,8113.5,2044.3,19055.5,15610,8022.8,7134.9,50501.6,8407.1,901.1,19568.2,8762.6,1788,21549,6349.7,1272.3,1362.2
2017-04-05,2017 ,4 ,114981.3,53246.9,1686.9,39028.6,9662.4,12368.9,8967.3,8260.9,1917.2,19145.4,13406.2,8100.6,7509.1,63190.5,9607,982.8,23005,9981.5,1484.3,24286.5,6093.5,1089.6,1483.2
2017-04-06,2017 ,4 ,113700.4,53204.5,1558.9,39205.2,9907.5,11066.2,8493.9,8595.9,1992.7,19082.5,14096.3,9207.3,7340.7,53064.5,9688.7,835.5,29056.2,8971.4,1583.2,39901.5,7400.1,1332.6,1241
2017-04-07,2017 ,4 ,117762.2,52618.4,1743.5,39881.4,10051.8,10861.3,9079.2,8681.6,2077.6,19838.4,13904.6,9583.5,6974.4,54175.6,10162,773.9,24718.6,9371,1758.7,22364.5,6404.2,1330.7,1281.4
2017-04-08,2017 ,4 ,123158.7,52250.3,1513.5,40910.5,9883.5,11710,10810.9,9778.6,2181.5,22771,16085.1,10969.5,6901.8,53206,10428.3,616.5,20091.8,9534.4,1712.3,24097.8,5610.1,1234,1543.8
2017-04-09,2017 ,4 ,130062.8,56354.7,1538.7,42514.1,9694.7,12763.5,11532.2,9276.8,2165.4,22974.4,16298.9,11177.3,7114.7,55248.3,9756.3,583.2,21450.1,10038,1865.7,24541,6833.2,1382.2,1352
2017-04-10,2017 ,4 ,118334.1,53118.8,1554.9,39844.9,9840.3,10712,9592.8,8227.5,2031.2,19851.5,14104.4,9235.1,5797.8,47307.2,10103.2,892,17773.3,9099.4,1604.4,19367.4,5472.8,1326.8,1332
2017-04-11,2017 ,4 ,115142.3,53416.6,1617.4,40028.1,10353,10857.4,10497.8,8333.6,1959.5,20790.9,13612.8,8964.3,5412.3,47981.9,9677.5,1541.8,20100.1,8652.5,1671,17732,5455.6,1280.3,1418.6
2017-04-12,2017 ,4 ,113586.8,54150.2,1651.7,39980.4,10297.3,10183.2,10405.1,7941.1,1956.5,20302.7,12268.9,9493.6,7232.8,49086.9,9513.1,914.2,32078.4,9358.8,1548.9,18804.7,5314.5,1158.4,1227
2017-04-13,2017 ,4 ,110379.2,55394.1,1857.5,41223.5,9599.5,10070.3,9118.8,7452.7,1818.2,18389.7,12173,8477.7,5858.4,47804.5,10139.7,833.5,26516.6,9389.1,1384.4,23498.5,5903.8,1250.1,1340
2017-04-14,2017 ,4 ,109683.7,54464.1,1861.5,37718.4,9149,10544.5,9246.7,7408.1,1801.1,18455.9,11763.3,8370.7,6395.1,46973,9889.4,807.2,21223.1,9163,1523.6,25617.7,5096.7,1164.1,1221
2017-04-15,2017 ,4 ,116760.1,52692,1555.8,38316.8,9135.8,11256.9,9719.1,8804.7,1943.4,20467.2,12556.6,11067.7,7226.6,50266.4,10434.3,629.6,20352.3,9592.9,2221.9,23419,4582.9,1031.2,1695.2
2017-04-16,2017 ,4 ,122327.3,55928.1,1725.3,40961,9935.9,11521.3,10357.7,9709.7,1962.5,22029.9,13525.1,11971.5,10799.8,55440,11645.2,640.7,29112.8,12118.6,2132.1,20785.1,4718,927.2,1485.2
2017-04-17,2017 ,4 ,117442.8,55504.4,1807.1,41052.5,9798.6,10744.3,10039.1,7853.1,1940.4,19832.6,13205.3,12137.4,7297.4,50644,10799.6,1040.3,26535.6,11325.4,1416.7,19041.5,5105.5,936.3,1412.6
2017-04-18,2017 ,4 ,112116.4,54527.6,1875.7,38084.4,9775.3,10124.7,9953,7390.9,1941.3,19285.2,13323.4,9852.8,6829.1,52815.6,10066.1,964.6,22602.5,10859.3,1373.3,19379.9,7513,1040.3,1243.2
2017-04-19,2017 ,4 ,110760.5,50761,2550.7,37279.5,9354.3,9703,8717,6575.6,1820.3,17112.9,11521.4,8132.7,6264.2,47115.2,9602.9,1000,20679.3,10460.6,1381.4,18637,5639.3,915.1,1081.6
2017-04-20,2017 ,4 ,123523.2,51194.7,2011,38212.8,9025.6,10234.8,7987.6,6818.8,1683,16489.4,11142.8,8118.1,5963.4,48323.1,9257.9,907.1,22126.2,10301.4,1171.5,19349.3,6190.3,1016,1019
2017-04-21,2017 ,4 ,117203.9,53866.4,2005.9,37583.8,8787.1,10051.1,7762.3,6245.6,1782.9,15790.8,10726.1,7876.4,6911.8,47757.8,8909.7,916.2,20549.2,9317.4,1193.7,20824.5,5662.6,1058.3,3832.2
2017-04-22,2017 ,4 ,127358.7,55898.9,1555.8,39188.1,8736.7,12324.4,8765.5,6819.8,1925.2,17510.5,11334.6,10009.9,6723.2,48974.1,8812.8,643.7,27671.9,9832.1,1046.4,21166.6,4097.7,1023.1,2623.4
2017-04-23,2017 ,4 ,136483.5,57433.4,1570.9,39290.2,8919.6,11072.2,9597.8,7161.9,2168.4,18928.1,12294.1,11358.1,5842.4,52953.8,9225.7,629.6,28493.4,10794.7,1249.2,21607.8,5960.4,915,1447
2017-04-24,2017 ,4 ,111916.3,53296.5,1629.6,37376.1,8814,11808.8,8466.8,6196.1,2069.5,16732.4,12082.3,8514.5,5402.3,50463.4,8805.7,847.6,20779,9142.8,1171.5,19593.6,4576.9,838.4,1239
2017-04-25,2017 ,4 ,109410.7,53565.1,1587.1,37708.9,9023.6,11091.4,9016.6,6443.6,1987.8,17448,11629.1,8574.3,7509.2,50751.2,9083.2,901.1,19477.4,8697.9,1077.6,18469.4,4397.1,820.1,1233
2017-04-26,2017 ,4 ,109331.7,52925.3,1720.3,39587.2,9718.3,12313.4,8139.8,7231.6,1811.2,17182.6,11280.1,8929.9,5740.4,46035.8,8663.3,896,21416.8,8434.5,1075.6,18012.4,5146,823.4,1103.8
2017-04-27,2017 ,4 ,109044.4,52384.3,1533.6,39741.9,9093.5,10620.2,8164,6483.9,1716.3,16364.2,10809.9,8935.7,5516.3,49823.6,9105.6,831.4,20574.3,8488,1154.3,17473.5,4701.9,709.3,1146.2
2017-04-28,2017 ,4 ,110444,47836.2,1361,35665.1,8382.2,9964.3,7371.9,5951.1,1706.3,15029.3,10953.1,9025.2,5160.1,42357.6,8355.6,816.3,19947.6,8275.1,1298.6,18044.7,4557.7,676.1,1087.8
2017-04-29,2017 ,4 ,123893.7,51056.3,1471,38261.8,8494.9,10973.3,8422.5,6707.8,1772.8,16903.1,11493.9,9607.6,5123.9,49391.7,8222.6,568.1,24994,8828.1,1246.1,19495.5,3974.3,715.3,1202.8
2017-04-30,2017 ,4 ,120952.8,55457.8,1495.3,37825.5,8788.4,11157,8835.1,6691.6,1930.2,17456.9,11945.1,9810.1,5427.6,48444,8504,545.9,22879.7,9208.6,1267.3,17963.2,4436.7,933.3,1366.2
2017-05-01,2017 ,5 ,112528.1,51582,1471.2,36737.7,9176.4,10151,8793.8,6730.3,2136.1,17660.2,11935.9,9719.3,5229.7,45560.4,9128.7,656.9,21013.1,9720.1,1099.8,17294.8,4929.2,826.3,1168.4
2017-05-02,2017 ,5 ,113952.5,51621.6,1415.5,35731.7,8943.9,9459.8,8114.6,6258.8,1909.1,16282.5,11565.6,8785.5,5261.1,44971.9,8868.4,875.8,19785.3,9201.5,1061.5,17018.5,5170.1,1277.4,1146.2
2017-05-03,2017 ,5 ,114581.9,50925.2,1414.6,35492.2,8680.8,10649.4,8432.3,6353.8,2018.1,16804.2,11568.5,8587.7,7663.7,48864.2,8825.1,663.9,21558.2,9686.8,1405.6,17823.5,4802.9,1844.5,1164.4
2017-05-04,2017 ,5 ,111969.8,51248.3,1470.1,36783.7,9253,10338.6,8247.7,6256,2025.1,16528.8,11608.1,9935.5,5544.5,48660.1,8812.9,703.3,23848.6,10144.9,1822.3,17604.7,5208.5,1152.2,1299.6
2017-05-05,2017 ,5 ,119227.9,52888.8,1367.2,37678.1,9057.2,10984.4,8303.3,6446.8,2094.7,16844.8,11629.3,9311.2,6552.7,53747.9,8745.3,554,26762.7,10715.1,1430.8,18181.7,4779,1483.3,1408.6
2017-05-06,2017 ,5 ,131322.1,55095.8,1418.6,39062,10021.9,12006.6,9195.3,6948.9,2103.8,18248,12693.7,10075.1,7469.9,56625.4,9136.7,582.2,25565.1,9922.9,1349.1,19670.2,4853.4,986.8,1463
2017-05-07,2017 ,5 ,139773.6,58056,1777.7,44475.5,9656.9,11918.8,9526.4,7379.1,2146.2,19051.7,14164.8,12266.7,5598.1,55831.4,9611.1,602.4,30311.4,10833.1,1426.8,18817.5,5642.4,887.9,1556
2017-05-08,2017 ,5 ,126102.2,55013.9,1889.8,41879.6,9747.2,10539.5,9060.2,6996.3,1927.2,17983.7,13602.8,10626.4,6053.2,49430.1,11326.3,811.2,23667.9,9849.1,1122.1,17604.8,6158.2,950.5,1410.6
2017-05-09,2017 ,5 ,129727.6,53601.2,1565.8,44399.1,11134.3,11328.5,9338.5,10140.6,2011,21490.1,13561.5,9228.1,5311.6,49989.3,10265.9,643.7,30735.4,10067.2,1530.7,17955.8,5521.2,880.8,1057.4
2017-05-10,2017 ,5 ,111826.4,48956.6,1648.7,36418.2,9001.4,9945.2,7720,9176.9,1895.9,18792.8,11430.3,8290.8,6528.5,41598.7,8826.9,871.8,42248.6,8777.7,1602.3,16148.5,5033.9,1058.4,1027.2
2017-05-11,2017 ,5 ,114044.9,51630.4,1705.3,37311,10488.9,9815,7886.6,6995.4,1847.5,16729.5,12057.1,7656.8,6558.7,45437.1,10900.6,848.6,34922,9589,1477.2,17563.4,4284.1,1024,1120
2017-05-12,2017 ,5 ,119241.7,52693.4,1641.6,38174.6,9691.9,10453.8,8468.8,7200.4,1954.5,17623.7,12542.4,7980.3,6131.9,46338.4,9864.4,911.1,39884.6,9144,1332.9,18009.4,5297.4,1102.8,1061.4
2017-05-13,2017 ,5 ,124965.6,53622.2,1524.5,38453.6,9269.3,12579.8,9066.1,7231.4,2048.3,18345.8,12488.8,8775.2,6293.4,49643.9,9740,735.6,46045.8,9142.9,1162.4,20089,4671.6,904,1289.6
2017-05-14,2017 ,5 ,122453.5,54438.6,1549.8,40399.5,9627.5,11878.5,9141.9,7776.5,2205.7,19124.1,12606,9899,6137.9,55517.6,9645.2,775.9,41711.7,10002.6,1150.3,20096.9,4706.1,893.9,1461
2017-05-15,2017 ,5 ,113873,53387.3,1769.8,39228.3,9756.2,10672.6,9225.6,8808.8,2067.5,20101.9,12780.5,8460.6,5736.4,50517,10846.2,1027.2,34595.1,9755.5,1172.5,18717.9,5645.3,996.9,1116
2017-05-16,2017 ,5 ,119685.1,55593,1813.2,39724.3,9879.1,11634.2,10229.7,7689.6,2027.1,19946.4,13061,8476.8,5736.5,50382.6,11616,1044.3,38452.6,10011.6,1207.8,18917.6,4786.9,1150.2,1291.6
2017-05-17,2017 ,5 ,114056.6,57093.6,1687.1,39113.2,9772.5,11163.1,10138.7,7893.6,1808.1,19840.4,13536.2,7975.6,5259,47794.5,11115.2,929.3,43780.4,9566.6,1108.9,20269.5,4198.6,1136.1,1247.2
2017-05-18,2017 ,5 ,111374.7,54379,1748.6,39898.9,11667.1,10912.8,9395.8,7914.8,1902.1,19212.7,14244.7,8116.1,5971.4,47771.1,11550.3,2088.7,35935.2,9407.3,1328.9,20869.9,5115.7,935.3,1287.4
2017-05-19,2017 ,5 ,111454.5,52827.2,1771.7,37821,10946.7,10341.7,9314.4,7903.7,1803.1,19021.2,13168.9,8180.4,5591,46974.2,11114.6,1556.9,34872.5,9175.1,1548.9,19224.3,4833.3,1078.6,1824.2
2017-05-20,2017 ,5 ,117880,54547.9,1627.6,37405.1,9453.5,11466.7,9534.4,8941.8,1949.4,20425.6,13741.2,9100.8,5665.7,49963.7,11355.7,772.9,35352.8,9886.5,1575.1,22315.7,4060.4,2045.2,1677
2017-05-21,2017 ,5 ,129952.2,56647.8,1698.1,40012.5,9758.6,11803.8,10006.5,9150.8,2082.6,21239.9,13147.7,9368.3,6249.1,53218.9,11619.1,711.4,40864.3,11032.8,1479.2,21071.9,4020,1185.4,1325.8
2017-05-22,2017 ,5 ,122613.8,57446.9,1892.9,40499.4,10170,11565.7,9494.8,8032.8,2071.5,19599.1,15036.8,10004.4,5451.8,49883.2,12452.5,1138.2,42099.3,10933.9,1327.9,22016,5640.4,1546.9,1273.4
2017-05-23,2017 ,5 ,114325.1,52522.6,1719.3,38932.5,9695.7,10272.1,8987.3,7611.8,1856.6,18455.7,12815.7,9659.2,9202.4,48788.5,12112.4,1104.9,31465.8,9234.7,1493.4,21798.2,5404.1,1527.7,1047.4
2017-05-24,2017 ,5 ,118753.1,52997.9,1804.1,40150.1,10061.6,10394.2,8816,10558.5,2050.3,21424.8,12632.3,7729.7,9475.9,47964.9,11205.2,978.7,29582.9,9310.4,1383.4,21547.4,4374.1,1305.6,1206.8
2017-05-25,2017 ,5 ,111407.7,49683,1624.5,38719.3,10167.4,10410.3,8273.8,8570.8,1820.3,18664.9,11730.2,10116.8,5951.3,46398.9,10613,994.9,28661.6,9315.5,1278.5,20907.5,6445.6,961.6,1243.2
2017-05-26,2017 ,5 ,111725.7,49649.8,1622.4,37080.2,8814,10736.2,8369.8,7607.1,1868.7,17845.6,11591.9,14688.5,5476,47338.3,10846,910.1,31165.4,9023.8,1159.4,21521.9,4584,1071.5,1436.8
2017-05-27,2017 ,5 ,126935.5,53594,1600.2,38942.8,8899.5,11862.4,8982.4,9596.8,2054.4,20633.6,12487.8,13537.8,5991.6,51528.8,11051,654.9,34922.8,9792.8,1201.7,25052.6,4693.8,988.8,1662.8
2017-05-28,2017 ,5 ,132952.4,55679.9,1642.7,40162.6,10321.7,12108.6,9748.4,8705.8,2175.4,20629.6,13482.9,14644.1,5556.7,57063.4,11546.3,665,41032.6,11402.2,1348.1,22409.6,4833.4,1183.6,1517.6
2017-05-29,2017 ,5 ,126502,54962.7,1898,39838,10374.9,11160,9753.4,7718.9,1997.9,19470.2,15589.8,12081.6,5581,46788.3,10566.4,988.8,29112.6,9577.8,1278.5,22295.6,4700.1,1205.7,1447
2017-05-30,2017 ,5 ,124193.2,56831.1,1763.7,39519.1,11226.9,11433.5,10233.7,7891.5,1965.6,20090.8,14167.1,12733.3,5702.1,47750.8,10617,1080.7,25705.3,9577.7,1254.2,20273.3,4782.7,1053.3,1487.2
2017-05-31,2017 ,5 ,123833.7,53343.8,1289.5,38171.1,10700.8,11883.5,9181.3,7511.2,1771.9,18464.4,11946.9,10948.7,6942.2,46378.8,10510,983.8,25172.5,9792.8,1205.8,24304.6,4320.7,901,1412.6
2017-06-01,2017 ,6 ,125809.1,52960.5,1303.6,37212,10069.1,10821,10104.5,7173,1899,19176.5,14705.8,12382.4,6646.5,43843,9905.8,921.2,23942.5,8897.6,1261.3,27504.3,4565.8,827.3,1321.8
2017-06-02,2017 ,6 ,122559.1,51727.3,1198.6,37866.2,10338.9,11048,9437.3,6964.1,1915.1,18316.5,13679.5,11472.7,6336.6,44813.6,10043.9,839.5,29939.2,9505.1,1231,26783.9,3859.5,971.7,1638.6
2017-06-03,2017 ,6 ,132027.8,52601.4,1334.9,39385.9,10528.5,12385.1,9811.7,7489.9,2072.5,19374.1,13044.8,11931,7671.7,61716.3,11853.1,663.9,40118.4,10475.8,1153.3,23140.6,4069.6,1029.1,1515.6
2017-06-04,2017 ,6 ,139895.1,54688.8,1328.7,41432.2,11175.8,12226.6,11354.8,7904.7,2309.7,21569.2,15255.6,13147,6635.4,55319.9,12454.4,613.5,36401.3,11550.5,1325.9,22139.4,4556.8,971.5,1467.2
2017-06-05,2017 ,6 ,131680.8,54899,1298.5,39726.6,11001.2,11251.9,10712.7,9217.4,2118,22048.1,13743.1,10683,6251,51293.7,12313.3,969.7,38061.2,10853.2,1350.1,22383.7,4793,1032.1,1622.4
2017-06-06,2017 ,6 ,149326.6,58432.6,1427.7,42572.5,11089.4,12190.2,11762.1,9324.5,2390.3,23476.9,14935.8,11397.6,7317.5,66150,12735,769.9,48078.1,13211.2,1347.1,24074.5,5773.4,973.6,1810.2
2017-06-07,2017 ,6 ,136468.7,63883.5,1392.5,39718,10535,10872.5,10362.7,7999.4,2253.1,20615.2,13346.6,9307,7279.3,58970.5,12482.7,997.9,38062.9,12128.6,1329.9,22421.8,7443.6,1053.4,1408.6
2017-06-08,2017 ,6 ,112027.3,52209.7,1281.4,35217.1,9143.1,9992.6,10901.7,8082.2,2372.2,21356.1,11904.5,8612,5532.6,61118.9,9859.3,953.5,31266.1,12883.4,1570.1,17961.1,4774.6,1131,1701.2
2017-06-09,2017 ,6 ,139699.3,55304.7,1333.8,37490.6,9883.6,10960.2,9876.5,7580.8,2040.2,19497.5,12307.2,8708.8,5725.1,56344,10389.1,868.8,35962.2,11338.5,1843.5,20083.1,5183.3,1060.4,1545.8
